0 1000 Loss: 1.962 | Acc: 50.000% (5/10)
20 1000 Loss: 0.905 | Acc: 77.619% (163/210)
40 1000 Loss: 0.860 | Acc: 78.293% (321/410)
60 1000 Loss: 0.985 | Acc: 75.574% (461/610)
80 1000 Loss: 0.939 | Acc: 76.543% (620/810)
100 1000 Loss: 0.997 | Acc: 75.149% (759/1010)
120 1000 Loss: 0.985 | Acc: 75.289% (911/1210)
140 1000 Loss: 0.973 | Acc: 75.674% (1067/1410)
160 1000 Loss: 0.990 | Acc: 75.839% (1221/1610)
180 1000 Loss: 1.010 | Acc: 75.304% (1363/1810)
200 1000 Loss: 0.990 | Acc: 75.721% (1522/2010)
220 1000 Loss: 0.993 | Acc: 75.385% (1666/2210)
240 1000 Loss: 1.004 | Acc: 74.896% (1805/2410)
260 1000 Loss: 0.987 | Acc: 75.249% (1964/2610)
280 1000 Loss: 0.994 | Acc: 75.231% (2114/2810)
300 1000 Loss: 1.006 | Acc: 74.884% (2254/3010)
320 1000 Loss: 1.008 | Acc: 74.704% (2398/3210)
340 1000 Loss: 1.014 | Acc: 74.575% (2543/3410)
360 1000 Loss: 1.020 | Acc: 74.432% (2687/3610)
380 1000 Loss: 1.010 | Acc: 74.646% (2844/3810)
400 1000 Loss: 1.005 | Acc: 74.788% (2999/4010)
420 1000 Loss: 1.005 | Acc: 74.727% (3146/4210)
440 1000 Loss: 1.002 | Acc: 74.853% (3301/4410)
460 1000 Loss: 1.006 | Acc: 74.902% (3453/4610)
480 1000 Loss: 1.004 | Acc: 75.031% (3609/4810)
500 1000 Loss: 1.004 | Acc: 75.010% (3758/5010)
520 1000 Loss: 1.002 | Acc: 74.971% (3906/5210)
540 1000 Loss: 0.997 | Acc: 75.102% (4063/5410)
560 1000 Loss: 0.993 | Acc: 75.205% (4219/5610)
580 1000 Loss: 0.993 | Acc: 75.301% (4375/5810)
600 1000 Loss: 0.995 | Acc: 75.225% (4521/6010)
620 1000 Loss: 1.000 | Acc: 75.072% (4662/6210)
640 1000 Loss: 0.995 | Acc: 75.211% (4821/6410)
660 1000 Loss: 1.002 | Acc: 75.083% (4963/6610)
680 1000 Loss: 0.998 | Acc: 75.184% (5120/6810)
700 1000 Loss: 0.995 | Acc: 75.350% (5282/7010)
720 1000 Loss: 0.995 | Acc: 75.423% (5438/7210)
740 1000 Loss: 0.995 | Acc: 75.344% (5583/7410)
760 1000 Loss: 0.993 | Acc: 75.388% (5737/7610)
780 1000 Loss: 0.998 | Acc: 75.352% (5885/7810)
800 1000 Loss: 1.003 | Acc: 75.306% (6032/8010)
820 1000 Loss: 1.005 | Acc: 75.323% (6184/8210)
840 1000 Loss: 1.003 | Acc: 75.291% (6332/8410)
860 1000 Loss: 0.997 | Acc: 75.459% (6497/8610)
880 1000 Loss: 0.996 | Acc: 75.403% (6643/8810)
900 1000 Loss: 0.996 | Acc: 75.405% (6794/9010)
920 1000 Loss: 0.999 | Acc: 75.364% (6941/9210)
940 1000 Loss: 0.997 | Acc: 75.452% (7100/9410)
960 1000 Loss: 0.999 | Acc: 75.494% (7255/9610)
980 1000 Loss: 0.996 | Acc: 75.586% (7415/9810)

Epoch: 294
0 391 Loss: 0.024 | Acc: 100.000% (128/128)
20 391 Loss: 0.025 | Acc: 99.963% (2687/2688)
40 391 Loss: 0.025 | Acc: 99.981% (5247/5248)
60 391 Loss: 0.024 | Acc: 99.974% (7806/7808)
80 391 Loss: 0.025 | Acc: 99.971% (10365/10368)
100 391 Loss: 0.025 | Acc: 99.977% (12925/12928)
120 391 Loss: 0.025 | Acc: 99.968% (15483/15488)
140 391 Loss: 0.026 | Acc: 99.961% (18041/18048)
160 391 Loss: 0.026 | Acc: 99.961% (20600/20608)
180 391 Loss: 0.026 | Acc: 99.965% (23160/23168)
200 391 Loss: 0.026 | Acc: 99.961% (25718/25728)
220 391 Loss: 0.026 | Acc: 99.961% (28277/28288)
240 391 Loss: 0.026 | Acc: 99.964% (30837/30848)
260 391 Loss: 0.026 | Acc: 99.958% (33394/33408)
280 391 Loss: 0.026 | Acc: 99.958% (35953/35968)
300 391 Loss: 0.026 | Acc: 99.953% (38510/38528)
320 391 Loss: 0.026 | Acc: 99.956% (41070/41088)
340 391 Loss: 0.026 | Acc: 99.956% (43629/43648)
360 391 Loss: 0.026 | Acc: 99.957% (46188/46208)
380 391 Loss: 0.026 | Acc: 99.955% (48746/48768)
0 1000 Loss: 1.949 | Acc: 40.000% (4/10)
20 1000 Loss: 0.913 | Acc: 76.667% (161/210)
40 1000 Loss: 0.855 | Acc: 77.561% (318/410)
60 1000 Loss: 0.982 | Acc: 75.082% (458/610)
80 1000 Loss: 0.934 | Acc: 76.420% (619/810)
100 1000 Loss: 0.991 | Acc: 75.050% (758/1010)
120 1000 Loss: 0.979 | Acc: 75.289% (911/1210)
140 1000 Loss: 0.968 | Acc: 75.745% (1068/1410)
160 1000 Loss: 0.987 | Acc: 75.901% (1222/1610)
180 1000 Loss: 1.007 | Acc: 75.304% (1363/1810)
200 1000 Loss: 0.987 | Acc: 75.771% (1523/2010)
220 1000 Loss: 0.992 | Acc: 75.385% (1666/2210)
240 1000 Loss: 1.001 | Acc: 74.979% (1807/2410)
260 1000 Loss: 0.984 | Acc: 75.326% (1966/2610)
280 1000 Loss: 0.992 | Acc: 75.302% (2116/2810)
300 1000 Loss: 1.003 | Acc: 75.050% (2259/3010)
320 1000 Loss: 1.007 | Acc: 74.860% (2403/3210)
340 1000 Loss: 1.015 | Acc: 74.721% (2548/3410)
360 1000 Loss: 1.022 | Acc: 74.598% (2693/3610)
380 1000 Loss: 1.012 | Acc: 74.672% (2845/3810)
400 1000 Loss: 1.009 | Acc: 74.813% (3000/4010)
420 1000 Loss: 1.008 | Acc: 74.751% (3147/4210)
440 1000 Loss: 1.004 | Acc: 74.875% (3302/4410)
460 1000 Loss: 1.008 | Acc: 74.881% (3452/4610)
480 1000 Loss: 1.005 | Acc: 75.052% (3610/4810)
500 1000 Loss: 1.004 | Acc: 75.030% (3759/5010)
520 1000 Loss: 1.003 | Acc: 74.990% (3907/5210)
540 1000 Loss: 0.998 | Acc: 75.139% (4065/5410)
560 1000 Loss: 0.993 | Acc: 75.241% (4221/5610)
580 1000 Loss: 0.994 | Acc: 75.318% (4376/5810)
600 1000 Loss: 0.995 | Acc: 75.308% (4526/6010)
620 1000 Loss: 1.000 | Acc: 75.153% (4667/6210)
640 1000 Loss: 0.995 | Acc: 75.335% (4829/6410)
660 1000 Loss: 1.001 | Acc: 75.219% (4972/6610)
680 1000 Loss: 0.998 | Acc: 75.345% (5131/6810)
700 1000 Loss: 0.994 | Acc: 75.521% (5294/7010)
720 1000 Loss: 0.994 | Acc: 75.562% (5448/7210)
740 1000 Loss: 0.994 | Acc: 75.506% (5595/7410)
760 1000 Loss: 0.992 | Acc: 75.572% (5751/7610)
780 1000 Loss: 0.996 | Acc: 75.544% (5900/7810)
800 1000 Loss: 1.002 | Acc: 75.468% (6045/8010)
820 1000 Loss: 1.003 | Acc: 75.481% (6197/8210)
840 1000 Loss: 1.002 | Acc: 75.458% (6346/8410)
860 1000 Loss: 0.995 | Acc: 75.645% (6513/8610)
880 1000 Loss: 0.994 | Acc: 75.607% (6661/8810)
900 1000 Loss: 0.993 | Acc: 75.616% (6813/9010)
920 1000 Loss: 0.997 | Acc: 75.559% (6959/9210)
940 1000 Loss: 0.994 | Acc: 75.643% (7118/9410)
960 1000 Loss: 0.995 | Acc: 75.682% (7273/9610)
980 1000 Loss: 0.993 | Acc: 75.770% (7433/9810)

Epoch: 295
0 391 Loss: 0.031 | Acc: 99.219% (127/128)
20 391 Loss: 0.025 | Acc: 99.963% (2687/2688)
40 391 Loss: 0.025 | Acc: 99.962% (5246/5248)
60 391 Loss: 0.026 | Acc: 99.949% (7804/7808)
80 391 Loss: 0.026 | Acc: 99.952% (10363/10368)
100 391 Loss: 0.026 | Acc: 99.954% (12922/12928)
120 391 Loss: 0.026 | Acc: 99.955% (15481/15488)
140 391 Loss: 0.025 | Acc: 99.956% (18040/18048)
160 391 Loss: 0.025 | Acc: 99.951% (20598/20608)
180 391 Loss: 0.026 | Acc: 99.931% (23152/23168)
200 391 Loss: 0.026 | Acc: 99.934% (25711/25728)
220 391 Loss: 0.026 | Acc: 99.936% (28270/28288)
240 391 Loss: 0.026 | Acc: 99.942% (30830/30848)
260 391 Loss: 0.026 | Acc: 99.946% (33390/33408)
280 391 Loss: 0.026 | Acc: 99.947% (35949/35968)
300 391 Loss: 0.026 | Acc: 99.948% (38508/38528)
320 391 Loss: 0.026 | Acc: 99.944% (41065/41088)
340 391 Loss: 0.026 | Acc: 99.947% (43625/43648)
360 391 Loss: 0.026 | Acc: 99.948% (46184/46208)
380 391 Loss: 0.026 | Acc: 99.951% (48744/48768)
0 1000 Loss: 2.002 | Acc: 30.000% (3/10)
20 1000 Loss: 0.904 | Acc: 76.190% (160/210)
40 1000 Loss: 0.860 | Acc: 76.829% (315/410)
60 1000 Loss: 0.986 | Acc: 75.082% (458/610)
80 1000 Loss: 0.936 | Acc: 76.667% (621/810)
100 1000 Loss: 0.997 | Acc: 75.149% (759/1010)
120 1000 Loss: 0.986 | Acc: 75.620% (915/1210)
140 1000 Loss: 0.972 | Acc: 76.028% (1072/1410)
160 1000 Loss: 0.987 | Acc: 76.149% (1226/1610)
180 1000 Loss: 1.005 | Acc: 75.525% (1367/1810)
200 1000 Loss: 0.984 | Acc: 76.020% (1528/2010)
220 1000 Loss: 0.990 | Acc: 75.701% (1673/2210)
240 1000 Loss: 1.002 | Acc: 75.187% (1812/2410)
260 1000 Loss: 0.985 | Acc: 75.556% (1972/2610)
280 1000 Loss: 0.994 | Acc: 75.516% (2122/2810)
300 1000 Loss: 1.004 | Acc: 75.249% (2265/3010)
320 1000 Loss: 1.007 | Acc: 75.078% (2410/3210)
340 1000 Loss: 1.014 | Acc: 74.927% (2555/3410)
360 1000 Loss: 1.019 | Acc: 74.792% (2700/3610)
380 1000 Loss: 1.008 | Acc: 74.934% (2855/3810)
400 1000 Loss: 1.005 | Acc: 75.062% (3010/4010)
420 1000 Loss: 1.004 | Acc: 75.012% (3158/4210)
440 1000 Loss: 1.001 | Acc: 75.102% (3312/4410)
460 1000 Loss: 1.005 | Acc: 75.054% (3460/4610)
480 1000 Loss: 1.003 | Acc: 75.177% (3616/4810)
500 1000 Loss: 1.003 | Acc: 75.090% (3762/5010)
520 1000 Loss: 1.000 | Acc: 75.086% (3912/5210)
540 1000 Loss: 0.996 | Acc: 75.250% (4071/5410)
560 1000 Loss: 0.991 | Acc: 75.383% (4229/5610)
580 1000 Loss: 0.992 | Acc: 75.473% (4385/5810)
600 1000 Loss: 0.993 | Acc: 75.441% (4534/6010)
620 1000 Loss: 0.997 | Acc: 75.217% (4671/6210)
640 1000 Loss: 0.992 | Acc: 75.429% (4835/6410)
660 1000 Loss: 0.998 | Acc: 75.265% (4975/6610)
680 1000 Loss: 0.995 | Acc: 75.389% (5134/6810)
700 1000 Loss: 0.992 | Acc: 75.563% (5297/7010)
720 1000 Loss: 0.992 | Acc: 75.589% (5450/7210)
740 1000 Loss: 0.993 | Acc: 75.533% (5597/7410)
760 1000 Loss: 0.991 | Acc: 75.585% (5752/7610)
780 1000 Loss: 0.996 | Acc: 75.583% (5903/7810)
800 1000 Loss: 1.001 | Acc: 75.506% (6048/8010)
820 1000 Loss: 1.002 | Acc: 75.505% (6199/8210)
840 1000 Loss: 1.000 | Acc: 75.517% (6351/8410)
860 1000 Loss: 0.993 | Acc: 75.714% (6519/8610)
880 1000 Loss: 0.993 | Acc: 75.664% (6666/8810)
900 1000 Loss: 0.992 | Acc: 75.671% (6818/9010)
920 1000 Loss: 0.995 | Acc: 75.613% (6964/9210)
940 1000 Loss: 0.991 | Acc: 75.675% (7121/9410)
960 1000 Loss: 0.993 | Acc: 75.702% (7275/9610)
980 1000 Loss: 0.991 | Acc: 75.790% (7435/9810)

Epoch: 296
0 391 Loss: 0.021 | Acc: 100.000% (128/128)
20 391 Loss: 0.025 | Acc: 99.926% (2686/2688)
40 391 Loss: 0.026 | Acc: 99.943% (5245/5248)
60 391 Loss: 0.026 | Acc: 99.949% (7804/7808)
80 391 Loss: 0.026 | Acc: 99.961% (10364/10368)
100 391 Loss: 0.025 | Acc: 99.969% (12924/12928)
120 391 Loss: 0.025 | Acc: 99.974% (15484/15488)
140 391 Loss: 0.025 | Acc: 99.978% (18044/18048)
160 391 Loss: 0.025 | Acc: 99.971% (20602/20608)
180 391 Loss: 0.025 | Acc: 99.970% (23161/23168)
200 391 Loss: 0.025 | Acc: 99.973% (25721/25728)
220 391 Loss: 0.025 | Acc: 99.975% (28281/28288)
240 391 Loss: 0.025 | Acc: 99.977% (30841/30848)
260 391 Loss: 0.025 | Acc: 99.979% (33401/33408)
280 391 Loss: 0.025 | Acc: 99.978% (35960/35968)
300 391 Loss: 0.025 | Acc: 99.979% (38520/38528)
320 391 Loss: 0.025 | Acc: 99.976% (41078/41088)
340 391 Loss: 0.025 | Acc: 99.973% (43636/43648)
360 391 Loss: 0.025 | Acc: 99.970% (46194/46208)
380 391 Loss: 0.025 | Acc: 99.969% (48753/48768)
0 1000 Loss: 1.954 | Acc: 50.000% (5/10)
20 1000 Loss: 0.906 | Acc: 76.667% (161/210)
40 1000 Loss: 0.855 | Acc: 78.293% (321/410)
60 1000 Loss: 0.980 | Acc: 75.902% (463/610)
80 1000 Loss: 0.932 | Acc: 76.914% (623/810)
100 1000 Loss: 0.994 | Acc: 75.644% (764/1010)
120 1000 Loss: 0.982 | Acc: 76.033% (920/1210)
140 1000 Loss: 0.969 | Acc: 76.383% (1077/1410)
160 1000 Loss: 0.986 | Acc: 76.460% (1231/1610)
180 1000 Loss: 1.006 | Acc: 75.746% (1371/1810)
200 1000 Loss: 0.986 | Acc: 76.119% (1530/2010)
220 1000 Loss: 0.989 | Acc: 75.792% (1675/2210)
240 1000 Loss: 1.001 | Acc: 75.311% (1815/2410)
260 1000 Loss: 0.984 | Acc: 75.594% (1973/2610)
280 1000 Loss: 0.991 | Acc: 75.516% (2122/2810)
300 1000 Loss: 1.003 | Acc: 75.149% (2262/3010)
320 1000 Loss: 1.005 | Acc: 74.953% (2406/3210)
340 1000 Loss: 1.012 | Acc: 74.839% (2552/3410)
360 1000 Loss: 1.018 | Acc: 74.709% (2697/3610)
380 1000 Loss: 1.007 | Acc: 74.803% (2850/3810)
400 1000 Loss: 1.004 | Acc: 74.963% (3006/4010)
420 1000 Loss: 1.005 | Acc: 74.893% (3153/4210)
440 1000 Loss: 1.002 | Acc: 75.011% (3308/4410)
460 1000 Loss: 1.005 | Acc: 74.989% (3457/4610)
480 1000 Loss: 1.003 | Acc: 75.135% (3614/4810)
500 1000 Loss: 1.003 | Acc: 75.130% (3764/5010)
520 1000 Loss: 1.001 | Acc: 75.067% (3911/5210)
540 1000 Loss: 0.995 | Acc: 75.250% (4071/5410)
560 1000 Loss: 0.991 | Acc: 75.348% (4227/5610)
580 1000 Loss: 0.992 | Acc: 75.387% (4380/5810)
600 1000 Loss: 0.994 | Acc: 75.374% (4530/6010)
620 1000 Loss: 0.999 | Acc: 75.217% (4671/6210)
640 1000 Loss: 0.994 | Acc: 75.382% (4832/6410)
660 1000 Loss: 1.000 | Acc: 75.280% (4976/6610)
680 1000 Loss: 0.997 | Acc: 75.374% (5133/6810)
700 1000 Loss: 0.993 | Acc: 75.549% (5296/7010)
720 1000 Loss: 0.994 | Acc: 75.617% (5452/7210)
740 1000 Loss: 0.994 | Acc: 75.574% (5600/7410)
760 1000 Loss: 0.992 | Acc: 75.598% (5753/7610)
780 1000 Loss: 0.997 | Acc: 75.557% (5901/7810)
800 1000 Loss: 1.002 | Acc: 75.481% (6046/8010)
820 1000 Loss: 1.004 | Acc: 75.481% (6197/8210)
840 1000 Loss: 1.002 | Acc: 75.446% (6345/8410)
860 1000 Loss: 0.995 | Acc: 75.621% (6511/8610)
880 1000 Loss: 0.995 | Acc: 75.585% (6659/8810)
900 1000 Loss: 0.994 | Acc: 75.583% (6810/9010)
920 1000 Loss: 0.997 | Acc: 75.505% (6954/9210)
940 1000 Loss: 0.994 | Acc: 75.579% (7112/9410)
960 1000 Loss: 0.996 | Acc: 75.598% (7265/9610)
980 1000 Loss: 0.994 | Acc: 75.678% (7424/9810)

Epoch: 297
0 391 Loss: 0.030 | Acc: 100.000% (128/128)
20 391 Loss: 0.028 | Acc: 100.000% (2688/2688)
40 391 Loss: 0.027 | Acc: 100.000% (5248/5248)
60 391 Loss: 0.028 | Acc: 100.000% (7808/7808)
80 391 Loss: 0.028 | Acc: 99.990% (10367/10368)
100 391 Loss: 0.028 | Acc: 99.985% (12926/12928)
120 391 Loss: 0.027 | Acc: 99.974% (15484/15488)
140 391 Loss: 0.027 | Acc: 99.972% (18043/18048)
160 391 Loss: 0.027 | Acc: 99.961% (20600/20608)
180 391 Loss: 0.026 | Acc: 99.965% (23160/23168)
200 391 Loss: 0.026 | Acc: 99.957% (25717/25728)
220 391 Loss: 0.026 | Acc: 99.954% (28275/28288)
240 391 Loss: 0.026 | Acc: 99.955% (30834/30848)
260 391 Loss: 0.026 | Acc: 99.952% (33392/33408)
280 391 Loss: 0.026 | Acc: 99.950% (35950/35968)
300 391 Loss: 0.026 | Acc: 99.953% (38510/38528)
320 391 Loss: 0.026 | Acc: 99.951% (41068/41088)
340 391 Loss: 0.026 | Acc: 99.954% (43628/43648)
360 391 Loss: 0.026 | Acc: 99.955% (46187/46208)
380 391 Loss: 0.026 | Acc: 99.957% (48747/48768)
0 1000 Loss: 2.007 | Acc: 40.000% (4/10)
20 1000 Loss: 0.906 | Acc: 77.143% (162/210)
40 1000 Loss: 0.851 | Acc: 78.780% (323/410)
60 1000 Loss: 0.977 | Acc: 76.557% (467/610)
80 1000 Loss: 0.930 | Acc: 77.901% (631/810)
100 1000 Loss: 0.991 | Acc: 76.436% (772/1010)
120 1000 Loss: 0.978 | Acc: 76.777% (929/1210)
140 1000 Loss: 0.964 | Acc: 77.092% (1087/1410)
160 1000 Loss: 0.981 | Acc: 77.019% (1240/1610)
180 1000 Loss: 1.002 | Acc: 76.409% (1383/1810)
200 1000 Loss: 0.984 | Acc: 76.766% (1543/2010)
220 1000 Loss: 0.988 | Acc: 76.290% (1686/2210)
240 1000 Loss: 0.999 | Acc: 75.851% (1828/2410)
260 1000 Loss: 0.982 | Acc: 76.207% (1989/2610)
280 1000 Loss: 0.991 | Acc: 76.121% (2139/2810)
300 1000 Loss: 1.003 | Acc: 75.714% (2279/3010)
320 1000 Loss: 1.006 | Acc: 75.514% (2424/3210)
340 1000 Loss: 1.011 | Acc: 75.337% (2569/3410)
360 1000 Loss: 1.018 | Acc: 75.152% (2713/3610)
380 1000 Loss: 1.007 | Acc: 75.328% (2870/3810)
400 1000 Loss: 1.003 | Acc: 75.511% (3028/4010)
420 1000 Loss: 1.003 | Acc: 75.511% (3179/4210)
440 1000 Loss: 0.999 | Acc: 75.601% (3334/4410)
460 1000 Loss: 1.003 | Acc: 75.597% (3485/4610)
480 1000 Loss: 1.001 | Acc: 75.676% (3640/4810)
500 1000 Loss: 1.000 | Acc: 75.669% (3791/5010)
520 1000 Loss: 0.998 | Acc: 75.624% (3940/5210)
540 1000 Loss: 0.993 | Acc: 75.730% (4097/5410)
560 1000 Loss: 0.988 | Acc: 75.847% (4255/5610)
580 1000 Loss: 0.989 | Acc: 75.921% (4411/5810)
600 1000 Loss: 0.991 | Acc: 75.907% (4562/6010)
620 1000 Loss: 0.996 | Acc: 75.717% (4702/6210)
640 1000 Loss: 0.991 | Acc: 75.913% (4866/6410)
660 1000 Loss: 0.997 | Acc: 75.794% (5010/6610)
680 1000 Loss: 0.994 | Acc: 75.844% (5165/6810)
700 1000 Loss: 0.990 | Acc: 75.977% (5326/7010)
720 1000 Loss: 0.990 | Acc: 76.019% (5481/7210)
740 1000 Loss: 0.991 | Acc: 75.951% (5628/7410)
760 1000 Loss: 0.989 | Acc: 76.005% (5784/7610)
780 1000 Loss: 0.993 | Acc: 75.980% (5934/7810)
800 1000 Loss: 0.998 | Acc: 75.868% (6077/8010)
820 1000 Loss: 1.000 | Acc: 75.847% (6227/8210)
840 1000 Loss: 0.999 | Acc: 75.838% (6378/8410)
860 1000 Loss: 0.992 | Acc: 76.028% (6546/8610)
880 1000 Loss: 0.992 | Acc: 75.970% (6693/8810)
900 1000 Loss: 0.991 | Acc: 75.938% (6842/9010)
920 1000 Loss: 0.994 | Acc: 75.896% (6990/9210)
940 1000 Loss: 0.990 | Acc: 75.983% (7150/9410)
960 1000 Loss: 0.992 | Acc: 76.004% (7304/9610)
980 1000 Loss: 0.990 | Acc: 76.075% (7463/9810)

Epoch: 298
0 391 Loss: 0.032 | Acc: 100.000% (128/128)
20 391 Loss: 0.027 | Acc: 99.926% (2686/2688)
40 391 Loss: 0.027 | Acc: 99.962% (5246/5248)
60 391 Loss: 0.027 | Acc: 99.936% (7803/7808)
80 391 Loss: 0.026 | Acc: 99.952% (10363/10368)
100 391 Loss: 0.026 | Acc: 99.954% (12922/12928)
120 391 Loss: 0.026 | Acc: 99.955% (15481/15488)
140 391 Loss: 0.026 | Acc: 99.956% (18040/18048)
160 391 Loss: 0.026 | Acc: 99.961% (20600/20608)
180 391 Loss: 0.026 | Acc: 99.957% (23158/23168)
200 391 Loss: 0.026 | Acc: 99.953% (25716/25728)
220 391 Loss: 0.026 | Acc: 99.947% (28273/28288)
240 391 Loss: 0.026 | Acc: 99.942% (30830/30848)
260 391 Loss: 0.026 | Acc: 99.943% (33389/33408)
280 391 Loss: 0.026 | Acc: 99.947% (35949/35968)
300 391 Loss: 0.026 | Acc: 99.943% (38506/38528)
320 391 Loss: 0.026 | Acc: 99.944% (41065/41088)
340 391 Loss: 0.026 | Acc: 99.943% (43623/43648)
360 391 Loss: 0.026 | Acc: 99.946% (46183/46208)
380 391 Loss: 0.026 | Acc: 99.949% (48743/48768)
0 1000 Loss: 1.921 | Acc: 40.000% (4/10)
20 1000 Loss: 0.915 | Acc: 76.667% (161/210)
40 1000 Loss: 0.863 | Acc: 77.805% (319/410)
60 1000 Loss: 0.979 | Acc: 75.410% (460/610)
80 1000 Loss: 0.931 | Acc: 76.667% (621/810)
100 1000 Loss: 0.990 | Acc: 75.248% (760/1010)
120 1000 Loss: 0.976 | Acc: 75.537% (914/1210)
140 1000 Loss: 0.965 | Acc: 75.887% (1070/1410)
160 1000 Loss: 0.983 | Acc: 76.025% (1224/1610)
180 1000 Loss: 1.002 | Acc: 75.359% (1364/1810)
200 1000 Loss: 0.983 | Acc: 75.821% (1524/2010)
220 1000 Loss: 0.987 | Acc: 75.339% (1665/2210)
240 1000 Loss: 0.999 | Acc: 74.938% (1806/2410)
260 1000 Loss: 0.982 | Acc: 75.249% (1964/2610)
280 1000 Loss: 0.990 | Acc: 75.231% (2114/2810)
300 1000 Loss: 1.002 | Acc: 74.917% (2255/3010)
320 1000 Loss: 1.004 | Acc: 74.829% (2402/3210)
340 1000 Loss: 1.010 | Acc: 74.692% (2547/3410)
360 1000 Loss: 1.016 | Acc: 74.571% (2692/3610)
380 1000 Loss: 1.005 | Acc: 74.751% (2848/3810)
400 1000 Loss: 1.002 | Acc: 74.888% (3003/4010)
420 1000 Loss: 1.001 | Acc: 74.846% (3151/4210)
440 1000 Loss: 0.999 | Acc: 74.921% (3304/4410)
460 1000 Loss: 1.002 | Acc: 74.924% (3454/4610)
480 1000 Loss: 1.000 | Acc: 75.052% (3610/4810)
500 1000 Loss: 1.000 | Acc: 75.050% (3760/5010)
520 1000 Loss: 0.998 | Acc: 74.990% (3907/5210)
540 1000 Loss: 0.993 | Acc: 75.139% (4065/5410)
560 1000 Loss: 0.988 | Acc: 75.258% (4222/5610)
580 1000 Loss: 0.988 | Acc: 75.370% (4379/5810)
600 1000 Loss: 0.990 | Acc: 75.341% (4528/6010)
620 1000 Loss: 0.996 | Acc: 75.137% (4666/6210)
640 1000 Loss: 0.990 | Acc: 75.320% (4828/6410)
660 1000 Loss: 0.995 | Acc: 75.219% (4972/6610)
680 1000 Loss: 0.992 | Acc: 75.286% (5127/6810)
700 1000 Loss: 0.988 | Acc: 75.478% (5291/7010)
720 1000 Loss: 0.988 | Acc: 75.534% (5446/7210)
740 1000 Loss: 0.989 | Acc: 75.452% (5591/7410)
760 1000 Loss: 0.987 | Acc: 75.532% (5748/7610)
780 1000 Loss: 0.991 | Acc: 75.519% (5898/7810)
800 1000 Loss: 0.997 | Acc: 75.456% (6044/8010)
820 1000 Loss: 0.999 | Acc: 75.457% (6195/8210)
840 1000 Loss: 0.997 | Acc: 75.434% (6344/8410)
860 1000 Loss: 0.990 | Acc: 75.621% (6511/8610)
880 1000 Loss: 0.990 | Acc: 75.573% (6658/8810)
900 1000 Loss: 0.989 | Acc: 75.583% (6810/9010)
920 1000 Loss: 0.992 | Acc: 75.527% (6956/9210)
940 1000 Loss: 0.989 | Acc: 75.632% (7117/9410)
960 1000 Loss: 0.991 | Acc: 75.692% (7274/9610)
980 1000 Loss: 0.989 | Acc: 75.759% (7432/9810)

Epoch: 299
0 391 Loss: 0.025 | Acc: 100.000% (128/128)
20 391 Loss: 0.024 | Acc: 100.000% (2688/2688)
40 391 Loss: 0.025 | Acc: 99.943% (5245/5248)
60 391 Loss: 0.026 | Acc: 99.949% (7804/7808)
80 391 Loss: 0.026 | Acc: 99.961% (10364/10368)
100 391 Loss: 0.027 | Acc: 99.969% (12924/12928)
120 391 Loss: 0.026 | Acc: 99.974% (15484/15488)
140 391 Loss: 0.027 | Acc: 99.967% (18042/18048)
160 391 Loss: 0.026 | Acc: 99.961% (20600/20608)
180 391 Loss: 0.026 | Acc: 99.957% (23158/23168)
200 391 Loss: 0.026 | Acc: 99.961% (25718/25728)
220 391 Loss: 0.026 | Acc: 99.965% (28278/28288)
240 391 Loss: 0.026 | Acc: 99.964% (30837/30848)
260 391 Loss: 0.026 | Acc: 99.967% (33397/33408)
280 391 Loss: 0.026 | Acc: 99.964% (35955/35968)
300 391 Loss: 0.026 | Acc: 99.966% (38515/38528)
320 391 Loss: 0.026 | Acc: 99.961% (41072/41088)
340 391 Loss: 0.026 | Acc: 99.959% (43630/43648)
360 391 Loss: 0.026 | Acc: 99.957% (46188/46208)
380 391 Loss: 0.026 | Acc: 99.955% (48746/48768)
0 1000 Loss: 1.953 | Acc: 50.000% (5/10)
20 1000 Loss: 0.922 | Acc: 77.619% (163/210)
40 1000 Loss: 0.872 | Acc: 78.780% (323/410)
60 1000 Loss: 0.988 | Acc: 76.885% (469/610)
80 1000 Loss: 0.934 | Acc: 77.778% (630/810)
100 1000 Loss: 0.991 | Acc: 76.040% (768/1010)
120 1000 Loss: 0.980 | Acc: 76.198% (922/1210)
140 1000 Loss: 0.967 | Acc: 76.667% (1081/1410)
160 1000 Loss: 0.982 | Acc: 76.708% (1235/1610)
180 1000 Loss: 1.001 | Acc: 76.188% (1379/1810)
200 1000 Loss: 0.982 | Acc: 76.617% (1540/2010)
220 1000 Loss: 0.987 | Acc: 76.244% (1685/2210)
240 1000 Loss: 0.998 | Acc: 75.809% (1827/2410)
260 1000 Loss: 0.980 | Acc: 76.169% (1988/2610)
280 1000 Loss: 0.989 | Acc: 76.050% (2137/2810)
300 1000 Loss: 1.000 | Acc: 75.748% (2280/3010)
320 1000 Loss: 1.004 | Acc: 75.483% (2423/3210)
340 1000 Loss: 1.011 | Acc: 75.279% (2567/3410)
360 1000 Loss: 1.017 | Acc: 75.125% (2712/3610)
380 1000 Loss: 1.006 | Acc: 75.223% (2866/3810)
400 1000 Loss: 1.002 | Acc: 75.436% (3025/4010)
420 1000 Loss: 1.001 | Acc: 75.368% (3173/4210)
